Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1,42,2,BADC_PS02,250,3012.048193,1,0,0,0,0,1860.187916,0,0
1,42,3,BADC_PS03,250,3012.048193,1,0,0,0,0,1675.033254,0,0
1,42,4,BADC_PS04,250,3012.048193,0,1,0,0,250,1860.777985,0,0
1,42,5,JOCA_PS01,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,42,6,JOCA_PS02,155,1867.46988,0,1,0,0,58,1263.543783,0,0
1,42,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1151.534545,0,0
1,42,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,1124.564271,0,0
1,43,1,BADC_PS01,250,3012.048193,0,1,0,0,250,1568.630179,0,0
1,43,2,BADC_PS02,250,3012.048193,0,1,0,0,174,1659.264128,0,0
1,43,3,BADC_PS03,250,3012.048193,0,1,0,0,250,1386.349651,0,0
1,43,4,BADC_PS04,250,3012.048193,0,1,0,0,250,1572.094382,0,0
1,43,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,972.5507109,0,0
1,43,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,1084.559949,0,0
1,43,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,972.5507109,0,0
1,43,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,945.5804375,0,0
1,44,1,BADC_PS01,250,3012.048193,0,1,0,0,250,1279.946576,0,0
1,44,2,BADC_PS02,250,3012.048193,0,1,0,0,250,1370.580525,0,0
1,44,3,BADC_PS03,250,3012.048193,0,1,0,0,250,1097.666049,0,0
1,44,4,BADC_PS04,250,3012.048193,0,1,0,0,250,1283.410779,0,0
1,44,5,JOCA_PS01,155,1867.46988,0,1,0,0,148,801.6500181,0,0
1,44,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,905.5761151,0,0
1,44,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,793.5668772,0,0
1,44,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,766.5966038,0,0
1,45,1,BADC_PS01,250,3012.048193,0,1,0,0,250,991.2629734,0,0
1,45,2,BADC_PS02,250,3012.048193,0,1,0,0,84,1273.582835,0,0
1,45,3,BADC_PS03,250,3012.048193,0,1,0,0,250,808.9824459,0,0
1,45,4,BADC_PS04,250,3012.048193,0,1,0,0,250,994.7271766,0,0
1,45,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,622.6661844,0,0
1,45,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,726.5922814,0,0
1,45,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,614.5830435,0,0
1,45,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,587.61277,0,0
1,46,1,BADC_PS01,250,3012.048193,0,1,0,0,250,702.5793706,0,0
1,46,2,BADC_PS02,250,3012.048193,0,1,0,0,250,984.899232,0,0
1,46,3,BADC_PS03,250,3012.048193,1,0,0,0,0,808.9824459,0,0
